번호,상세 위치,설치 위치,도로명주소,위도,경도,전화번호,latitude,longitude
7995,음악대학생활관 1층(별관),서울사이버대학교,"서울특별시 강북구 솔매로49길 60, 서울사이버대학교 (미아동)",127.0266961,37.63063805,02-944-5267,37.62984392,127.0271231
7996,현장사무실 1층 앞,HDC현대산업개발이문3구역재개발현장,서울특별시 동대문구 이문로 148(이문동),127.0627155,37.59972609,010-9771-4843,37.59979373,127.0627629
7997,안전관리실 방면 발매기 옆,서울시메트로9호선등촌역,"서울특별시 강서구 공항대로 지하529, 등촌역9호선 (등촌동)",126.8667026,37.550132,02-2656-0909,37.55111714,126.86495
7998,아이센터 옆,6호선 창신역,"서울특별시 종로구 지봉로 지하112, 6호선 창신역 (창신동)",127.0152098,37.57989859,6311-6371,37.58001689,127.0152112
7999,B1 대합실 E/L-2호기 옆,서울시메트로9호선양천향교역,"서울특별시 강서구 양천로 지하341, 양천향교역 (가양동)",126.8412581,37.56849437,02-2656-0906,37.56876119,126.8408178
8000,차량기지 종합관리동 1층 현관,서울시메트로9호선종합관리동,서울특별시 강서구 개화동로8길 38(개화동),126.7980723,37.57916644,02-2656-0055,37.57916644,126.7980723
8001,관리사무소,방화11단지아파트,"서울특별시 강서구 개화동로21길 4(방화동, 방화11단지아파트)",126.8058036,37.56943247,02-2664-4424,37.57072031,126.8057256
8002,12층라운지,하나손해보험,"서울특별시 종로구 창경궁로 117, 하나손해보험빌딩 (인의동)",126.9970973,37.57280393,010-7255-0834,37.57280393,126.9970973
8003,1층 영업부서 옆,연세대학교연세유업,"서울특별시 서대문구 연세로 50, 연세유업 서울사무소 (신촌동)",126.940163,37.57235209,02-6053-6072,37.56605084,126.9439162
8004,1층 주차장 입구,북아현동주민센터,"서울특별시 서대문구 북아현로 24, 북아현동주민센터 (북아현동)",126.9570364,37.55947096,02-330-8153,37.55947096,126.9570364
8005,한섬빌딩 3층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 3층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8006,한섬빌딩 4층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 4층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8007,한섬빌딩 5층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 5층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8008,1층 안내데스크 옆,(주)자이언트스텝,서울특별시 강남구 학동로37길 8(논현동),127.0346776,37.51576084,010-2704-8980,37.51576084,127.0346776
8009,2층 사무실,한국국토정보공사서울북부지사,"서울특별시 성북구 고려대로7다길 8, 한국국토정보공사 (안암동1가)",127.0207606,37.58777188,010-6256-8482,37.58777188,127.0207606
8010,한섬빌딩 6층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 6층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8011,한섬빌딩 7층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 7층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8012,한섬빌딩 8층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 8층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8013,한섬빌딩 9층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 9층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8014,한섬빌딩 10층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 10층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8015,한섬빌딩 11층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 11층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8016,한섬빌딩 12층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 12층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8017,한섬빌딩 13층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 13층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8018,한섬빌딩 14층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 14층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8019,한섬빌딩 15층,(주)한섬,"서울특별시 강남구 도산대로 523, 한섬빌딩 15층 (청담동)",127.0507006,37.52496366,010-4447-9027,37.52496366,127.0507006
8020,본관 2층 호흡기센터,고려대학교안암병원,"서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)",127.0263572,37.58711097,02-920-6846,37.58737715,127.0262489
8021,12층,채널에이,"서울특별시 종로구 청계천로 1, 동아일보사 (서린동)",126.9780203,37.56954645,02-2020-2952,37.56954645,126.9780203
8022,스피드게이트,삼성물산(주)서소문빌딩재개발현장,"서울특별시 중구 서소문로 88, 삼성물산(주) 서소문 빌딩 재개발 현장 (순화동)",126.9709958,37.56155336,010-2272-3302,37.56155336,126.9709958
8023,본관지하1층물리치료실앞E/V,서울적십자병원,"서울특별시 종로구 새문안로 9, 서울적십자병원 (평동)",126.9672025,37.56676301,02-2002-8000,37.56676301,126.9672025
8024,8층 사무실 내 비상구 옆,(주)공차코리아,"서울특별시 종로구 종로33길 15, 두산아트센터 8층 (연지동)",127.0010001,37.57181233,010-2824-5065,37.57181233,127.0010001
8025,배차실,대원여객(용산영업장),"서울특별시 용산구 청파로20길 95, 서울드래곤시티 (한강로3가)",126.9608842,37.53216815,010-4596-5937,37.53216815,126.9608842
8026,관리사무실,보문리슈빌하우트,"서울특별시 성북구 보문로26길 18 (보문동1가, 보문리슈빌하우트)",127.0200967,37.58696615,010-9563-3651,37.58665313,127.0201836
8027,10층 민원대 맞은편 벽면,마포주거안심종합센터,"서울특별시 마포구 마포대로 20, 다보빌딩 10층 (마포동)",126.9449856,37.53842521,02-380-0118,37.53842521,126.9449856
8028,1층 안내데스크 뒤,㈜세스코,"서울특별시 강동구 상일로10길 46, 세스코 터치센터 1층 (상일동)",127.1741444,37.5503603,010-2303-4526,37.5503603,127.1741444
8029,1층 입구,보나비,서울특별시 강남구 테헤란로28길 32(역삼동),127.0392494,37.49903766,010-9042-4946,37.49903766,127.0392494
8030,보건실 앞,서울신내초등학교,"서울특별시 중랑구 용마산로125나길 22, 신내초등학교 (신내동)",127.1001285,37.60493422,010-2129-5591,37.60493422,127.1001285
8031,패기동 1층 현관,코원에너지서비스(주),"서울특별시 강남구 남부순환로 3165, 코원에너지서비스 (대치동)",127.0744447,37.49937347,010-6864-9020,37.49937347,127.0744447
8032,T-center 행복강의실,코원에너지서비스(주),"서울특별시 강남구 남부순환로 3165, 코원에너지서비스 (대치동)",127.0744447,37.49937347,010-6864-9020,37.49937347,127.0744447
8033,창의동 1층 현관,코원에너지서비스(주),"서울특별시 강남구 남부순환로 3165, 코원에너지서비스 (대치동)",127.0744447,37.49937347,010-6864-9020,37.49937347,127.0744447
8034,현장건물 5층,현대건설에테르노청담현장,"서울특별시 강남구 도산대로85길 30, 207호 (청담동, 청담신원아침도시마인)",127.04968,37.52643967,010-7307-2081,37.52643967,127.04968
8035,현장건물 10층,현대건설에테르노청담현장,"서울특별시 강남구 도산대로85길 30, 207호 (청담동, 청담신원아침도시마인)",127.04968,37.52643967,010-7307-2081,37.52643967,127.04968
8036,1층 복도,중동중학교,"서울특별시 강남구 일원로8길 37, 중동중학교 (일원동)",127.0786819,37.4885699,070-7092-9300,37.4885699,127.0786819
8037,201동 엘리베이터 옆,답십리청솔우성(임대),"서울특별시 동대문구 답십리로57길 53 (답십리동, 답십리청솔우성아파트)",127.0611822,37.57486157,02-2213-1838,37.57486157,127.0611822
8038,하이팰리스 현장 메인게이트 옆,현대건설동작하이팰리스현장,서울특별시 동작구 상도로33길 8 (상도동),126.9449095,37.50612414,010-5066-6875,,
8039,1층 현관,휘봉고등학교,"서울특별시 동대문구 한천로 290, 휘봉고등학교 (휘경동)",127.0689407,37.58637236,2116-7231,37.58637236,127.0689407
8040,1층 로비,용두두산위브아파트(임대),"서울특별시 동대문구 정릉천동로 16 (용두동, 용두 두산위브)",127.0353065,37.57346786,010-3751-4022,37.57346786,127.0353065
8041,주민센터 1층,명동주민센터,"서울특별시 중구 퇴계로20길 3, 명동청사및남산문화예술회관 (남산동2가)",126.9852512,37.55836431,02-3396-6573,37.5600479,126.9858184
8042,체육관 1층,용화여자고등학교,"서울특별시 중구 정동길 26, 이화여자고등학교 (정동)",126.9713244,37.56617664,02-217-5195,37.56617664,126.9713244
8043,B1층 아이센터 정면 10m(대합실 기둥 우측),암사역,"서울특별시 강동구 올림픽로 지하776, 암사역 (암사동)",127.1275402,37.55014034,02-6311-8101,37.55014034,127.1275402
8044,1층 출입문 1m,고덕평생학습관,"서울특별시 강동구 고덕로 295, 고덕평생학습관 (고덕동)",127.1580394,37.55612041,02-6902-2612,37.55612041,127.1580394
8045,1층 로비,케이투코리아,서울특별시 강남구 자곡로 174-14 (자곡동),127.103202,37.47213753,010-3920-7298,37.47213753,127.103202
8046,1층 방제실,서울복합물류자산관리(주),"서울특별시 송파구 송파대로 55, 서울복합물류 A동 702호 (장지동)",127.1238818,37.47416467,02-2160-4043,37.47420278,127.1236212
8047,경비실,서울복합물류자산관리(주),"서울특별시 송파구 송파대로 55, 서울복합물류 A동 702호 (장지동)",127.1238818,37.47416467,02-2160-4043,37.47420278,127.1236212
8048,1층 로비,나이스그룹나이스1사옥,"서울특별시 영등포구 은행로 17, 나이스1사옥 (여의도동)",126.9207587,37.52830978,02-2122-9144,37.52830978,126.9207587
8049,프로그램실,아름다운실버홈,서울특별시 종로구 평창길 123 (평창동),126.9654031,37.61255706,010-2682-0461,37.61255706,126.9654031
8050,보건실 앞,양천중학교,"서울특별시 양천구 지양로7길 32, 양천중학교 1동 (신월동)",126.8305508,37.51900116,2694-3744,37.51900116,126.8305508
8051,중앙현관 보건실 앞,신원중학교,"서울특별시 양천구 가로공원로55길 19, 신원중학교 (신월동)",126.8248419,37.5370925,최은자,37.5370925,126.8248419
8052,관리사무소,신정이펜하우스1단지,"서울특별시 양천구 신정이펜1로 99 (신정동, 신정이펜하우스1단지)",126.8258571,37.51466358,02-2601-0796,37.51466358,126.8258571
8053,1층 안내데스크,서서울어르신복지관,"서울특별시 양천구 가로공원로60가길 16, 서서울 어르신복지관 (신월동)",126.8267655,37.53426106,02-2608-4042,37.53426106,126.8267655
8054,관리실 1층 입구,신정이펜하우스2단지,"서울특별시 양천구 신정이펜2로 55 (신정동, 신정 이펜하우스 2단지)",126.8309919,37.51517064,02-2602-0287,37.51517064,126.8309919
8055,관리사무소,가양4단지아파트,"서울특별시 강서구 양천로57길 37(가양동, 가양4단지아파트)",126.8520692,37.56593184,02-2668-5241,37.56593184,126.8520692
8056,2초소 경비실,가양9-1단지아파트,"서울특별시 강서구 허준로 224(가양동, 가양9단지아파트)",126.8628195,37.55999969,02-2668-7753,37.55999969,126.8628195
8057,1층,코레일유통주식회사,"서울특별시 영등포구 국회대로 612, 코레일유통 사옥 (당산동3가)",126.9020539,37.5257952,070-7092-7069,37.5257952,126.9020539
8058,3층,코레일유통주식회사,"서울특별시 영등포구 국회대로 612, 코레일유통 사옥 (당산동3가)",126.9020539,37.5257952,070-7092-7069,37.5257952,126.9020539
8059,5층,코레일유통주식회사,"서울특별시 영등포구 국회대로 612, 코레일유통 사옥 (당산동3가)",126.9020539,37.5257952,070-7092-7069,37.5257952,126.9020539
8060,4층 체육관 로비 안내데스크 옆,면목2동체육관,"서울특별시 중랑구 겸재로23길 27, 면목2동 공동주차장 4층 (면목동)",127.0808933,37.58793511,02-495-5200,37.58793511,127.0808933
8061,관리사무소,가양8단지아파트,"서울특별시 강서구 허준로 176(가양동, 가양8단지아파트)",126.8568007,37.5618458,02-2688-9000,37.5618458,126.8568007
8062,관리실 입구,방화2단지아파트,"서울특별시 강서구 방화대로48길 40(방화동, 방화2단지아파트)",126.8201671,37.57424482,010-2307-5323,37.57425563,126.8201679
8063,3층 E/V 옆,도봉구보건소,"서울특별시 도봉구 방학로3길 117, 도봉보건소,  쌍문2동주민센터 (쌍문동)",127.0388316,37.6579418,02-2091-4504,37.65793243,127.0388203
8064,강서N타워 1층 안내데스크 앞,(주)지에스리테일홈쇼핑,"서울특별시 영등포구 선유로 82, GS강서N타워 (양평동1가)",126.8902737,37.52128271,010-9146-6965,37.52128271,126.8902737
8065,강서타워 1층 안내데스크 앞,(주)지에스리테일홈쇼핑,"서울특별시 영등포구 선유로 75, GS강서타워 (문래동6가)",126.8890343,37.52081015,010-9146-6965,37.52081015,126.8890343
8066,지하2층 아이센터 맞은편(5m),6호선 동묘앞역,"서울특별시 종로구 지봉로 지하24, 6호선 동묘앞역 (숭인동)",127.0156781,37.57220052,6311-6361,37.57220052,127.0156781
8067,관리사무소,가양7단지아파트,"서울특별시 강서구 허준로 209(가양동, 가양7단지아파트)",126.8615915,37.56173898,02-2668-3088,37.56173898,126.8615915
8068,서관1층 구내식당,한전생활관,"서울특별시 송파구 오금로27길 29, 한전생활관 (방이동)",127.1197396,37.50830953,02-787-8850,37.50921879,127.1195926
8069,동관1층 로비,한전생활관,"서울특별시 송파구 오금로27길 29, 한전생활관 (방이동)",127.1197396,37.50830953,02-787-8850,37.50921879,127.1195926
8070,현장사무실 건강관리실 안,현대건설흑석9구역재개발현장,"서울특별시 동작구 서달로10길 11, 흑석동95-7주차장 (흑석동)",126.96231,37.50618468,010-2028-2383,,
8071,관리사무소,가양5단지아파트,"서울특별시 강서구 양천로57길 36(가양동, 가양5단지아파트)",126.8535196,37.56462738,02-2668-7000,37.56462738,126.8535196
8072,관리사무소  내,등촌주공9단지아파트,"서울특별시 강서구 화곡로63가길 92(등촌동, 등촌9단지주공아파트)",126.8502091,37.5619516,02-2658-8000,37.5619516,126.8502091
